model,mse,r_squared,aic,bic
Basic Single-Stage,0.008511827050194045,0.6201750483718753,-138.98543564753325,-136.18304088420894
Basic Two-Stage,0.010481813322205854,0.5322679590874546,-132.74054568017786,-129.93815091685354
Weber Single-Stage,0.011165649290785978,0.5017530106332804,-130.8447105460836,-128.0423157827593
Weber Two-Stage,0.013655537988215376,0.3906462120007852,-124.8061069558018,-122.00371219247748
Linear Regression,0.006535825809209955,0.70835054481324,-146.90910744821917,-144.10671268489486
