range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_NonOracle,0.0,-175.55545534433173,0.17281138256436243,-1.1989442531166001,0.21028217407381264,-0.1707178905466791
long,EmpiricalLinear,2.0,-173.778443899368,0.16901218957267317,-1.10332113666112,0.22145378080351855,-0.18109144384302983
long,Equal,0.0,-172.15286847894387,0.17879262133330515,-1.3537954197077853,0.1994904451327918,-0.15966086346227806
long,Combo_Oracle,0.0,-138.65704717141952,0.24993098187817886,-3.599490441219955,0.1371692446668624,-0.06317985212410679
long,LLM(Combined),,,0.0,1.0,0.29412191859839354,-0.25285
medium,EmpiricalLinear,2.0,-231.06845482948134,0.09530389975313124,-2.496840469136876,0.1383659141084373,-0.059243845659514474
medium,Combo_NonOracle,0.0,-229.77744713203694,0.10048222112413287,-2.8871645782151405,0.13107084421615392,-0.05484435325655713
medium,Equal,0.0,-222.90009485891792,0.10763591024111822,-3.4603491027450337,0.12446956925168644,-0.050154995110180345
medium,Combo_Oracle,0.0,-168.4608284667513,0.1855170876098355,-12.25019626833936,0.11186446749041241,0.026489483743456527
medium,LLM(Combined),,,0.0,1.0,0.19124244037346938,-0.12847
short,Equal,0.0,-240.65914502479208,0.09012195680659212,-0.060619175666154934,0.07545945613910765,-0.01503032566855222
short,Combo_NonOracle,0.0,-232.74427707054014,0.09754487301941205,-0.24253074689899146,0.08226488926064474,-0.009112436180920318
short,EmpiricalLinear,2.0,-220.79494647774004,0.10561557111684353,-0.45664644260685017,0.09004035097061162,-0.003560352285921953
short,Combo_Oracle,0.0,-197.59493898099097,0.1386296361793406,-1.5096341524435788,0.0701959237228996,0.036690368380650595
short,LLM(Combined),,,0.0,1.0,0.12381543926344565,-0.09124999999999998
