range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,10.28265844843797,0.3584670323716132,,,0.08636271047087331,0.23502816576403177
medium,11.934321835596837,0.23856550250803044,,-0.9272727272727271,-0.14264438022373063,0.23525030686203605
long,18.71357880946697,0.32986507458922903,,,0.11405525054593177,0.23502816576403165
