range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.001242887449198513,0.9987571125508015
short,1,0.42064868842778325,0.5793513115722168
short,2,0.14726045576032998,0.85273954423967
short,3,0.0446898997497591,0.9553101002502409
short,4,0.9960099907002017,0.003990009299798314
short,5,0.9916129141021793,0.008387085897820667
short,6,0.9857606871539878,0.014239312846012209
short,7,0.9622711708302029,0.03772882916979714
short,8,0.7679108133249496,0.2320891866750504
short,9,0.6253282723864578,0.37467172761354217
medium,0,0.10463902442567055,0.8953609755743295
medium,1,0.2272629206262385,0.7727370793737615
medium,2,0.08627260270208842,0.9137273972979116
medium,3,0.03195274866364312,0.9680472513363568
medium,4,0.7375703222057374,0.26242967779426263
medium,5,0.6080416038120373,0.3919583961879627
medium,6,0.1497434615104825,0.8502565384895175
medium,7,0.07560534487422133,0.9243946551257787
medium,8,0.9952731788263081,0.004726821173691942
medium,9,0.6473684333650688,0.3526315666349312
long,0,0.05244229817657752,0.9475577018234225
long,1,0.05178259300584228,0.9482174069941577
long,2,0.8925949377486119,0.10740506225138813
long,3,0.6109447597959555,0.3890552402040445
long,4,0.5067971743949502,0.4932028256050498
long,5,0.3975037004435046,0.6024962995564954
long,6,0.2584280228025848,0.7415719771974152
long,7,0.6318086035203572,0.36819139647964283
long,8,0.5644803234948531,0.4355196765051469
long,9,0.9550213328443475,0.04497866715565246
