model,mse,r_squared,aic,bic
Basic Single-Stage,2.4745554818244555,-0.33999176320262214,28.46365187889193,31.05532561090059
Basic Two-Stage,2.518497016918228,-0.36378645906643103,28.938892867528537,31.530566599537195
Weber Single-Stage,1.9052362687015603,-0.031700814860168736,21.40437688570484,23.996050617713497
Weber Two-Stage,1.9053370806020118,-0.03175540531782062,21.405805500054807,23.997479232063466
Linear Regression,0.988738759630304,0.4645899824856815,3.6942488453590263,6.285922577367685
