range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-283.50394593817197,0.05529684306336023,0.8895841812224519,0.0712936419560145,-0.05050152378110624
long,Equal,0.0,-278.8552885782696,0.06151016176210236,0.8633768293457976,0.07200322589995532,-0.06255599999999997
long,Bayes(range),0.0,-276.36819577727545,0.06305915922452691,0.8564090815100937,0.04957151405992285,-0.036418883926409636
long,Bayes(stimulus),0.0,-260.1875407606134,0.07413441550825188,0.8015412017079382,0.05242750799286526,-0.030731678655301548
long,LLM(Combined),,,0.0,1.0,0.09402005392468141,-0.052855999999999986
medium,EmpiricalLinear,3.0,-281.7119758544374,0.05629667756110184,0.9020287243173709,0.07041826519406587,-0.039212706618727895
medium,Bayes(range),0.0,-280.80285986541116,0.06032379765507474,0.8875108637574437,0.05030552643635575,-0.01967523975994428
medium,Equal,0.0,-280.2761052608379,0.06064239441183041,0.8863195158865191,0.060381517370798166,-0.03477
medium,Bayes(stimulus),0.0,-271.22667780750294,0.0663861533462175,0.8637651422680731,0.06844790080242501,-0.044540764160436126
medium,LLM(Combined),,,0.0,1.0,0.05980345842842201,-0.02167
short,EmpiricalLinear,3.0,-287.7915258493468,0.052976055068878265,0.8450098517585765,0.04774412843860751,-0.012067769600165064
short,Bayes(range),0.0,-273.01758642127453,0.06520782092992564,0.7651750497902926,0.03681364011894524,0.018811834258824794
short,Equal,0.0,-272.19606700877404,0.06574572229430596,0.7612849139797297,0.039618462110485815,0.02184400000000001
short,Bayes(stimulus),0.0,-271.1242320829668,0.06645419797047317,0.7561124079988004,0.04990569175188906,0.02183522068832292
short,LLM(Combined),,,0.0,1.0,0.043298620532298715,-0.027255999999999992
