range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_NonOracle,0.0,-50.35979566727797,0.6043523098316386,0.5786729084873676,0.6126284062575966,-0.2056626027603007
long,EmpiricalLinear,2.0,-43.34003863405714,0.6228806283480394,0.552442683021894,0.6084552552524537,-0.16215338162586584
long,Combo_Oracle,0.0,-42.45722278611118,0.654049509453279,0.5065305613945177,0.5777087942515434,-0.06699755384826984
long,Equal,0.0,-15.190572719015464,0.8590692637965813,0.1486750245707611,0.7773979277049817,0.01900000000000011
long,LLM(Combined),,,0.0,1.0,0.8078669061175856,-0.31100000000000005
medium,Combo_NonOracle,0.0,-60.20711694210926,0.5476761305326119,0.7281099130210529,0.406719396603062,-0.08824572917188178
medium,EmpiricalLinear,2.0,-55.04009107924125,0.5541050934850368,0.7216892180691974,0.4069562465859212,-0.07721735020377855
medium,Combo_Oracle,0.0,-53.550611694643905,0.5853729479894074,0.6893931397409268,0.3831972281432622,-0.013133931454873541
medium,Equal,0.0,-35.76452726217953,0.6993210993527937,0.5566986947063088,0.5647490770244781,-0.031299999999999925
medium,LLM(Combined),,,0.0,1.0,0.6646836239896391,-0.2982999999999999
short,Equal,0.0,-34.76622746528743,0.7063373839745423,0.6068982932926978,0.624479017261589,-0.42727
short,EmpiricalLinear,2.0,-33.70312446438393,0.6858946430266604,0.6293232332867649,0.39897316259401966,-0.019989393740457988
short,Combo_NonOracle,0.0,-31.49864904602198,0.7297987334467961,0.5803504566054263,0.41561772690455673,0.07783081696977338
short,Combo_Oracle,0.0,-30.316277064116704,0.7384788839051193,0.5703085546733724,0.41427588505220625,0.08013148530314201
short,LLM(Combined),,,0.0,1.0,0.7414790914112144,-0.21076999999999985
