model,mse,r_squared,aic,bic
Basic Single-Stage,0.009295379558172615,0.5980901666013929,-136.3439074831393,-133.541512719815
Basic Two-Stage,0.00974894315063952,0.5784791688209124,-134.91481474079058,-132.11241997746626
Weber Single-Stage,0.005875931546467951,0.7459388662804834,-150.10161497357942,-147.2992202102551
Weber Two-Stage,0.00587537885575018,0.7459627632965128,-150.10443642914862,-147.3020416658243
Linear Regression,0.0046430654717959895,0.799245027214875,-157.16495351295754,-154.36255874963322
