model,mse,r_squared,aic,bic
Basic Single-Stage,4.87651333158817,-0.29151377690841107,51.53292065002877,54.33531541335308
Basic Two-Stage,4.9625943310668,-0.31431178630511436,52.057865683579976,54.860260446904284
Weber Single-Stage,3.805648470347896,-0.00790197735889464,44.09459996221308,46.89699472553739
Weber Two-Stage,3.8056885395929663,-0.007912589445547624,44.094915827095875,46.89731059042018
Linear Regression,3.1903798233899967,0.15504804041274378,38.804208701335696,41.606603464660004
