model,mse,r_squared,aic,bic
Basic Single-Stage,0.01575799722066021,0.3299031629248079,-120.5103147412237,-117.70791997789938
Basic Two-Stage,0.017481326925380496,0.25661987900235994,-117.39694394940175,-114.59454918607743
Weber Single-Stage,0.017489500989501472,0.2562722831475813,-117.38292038066483,-114.58052561734051
Weber Two-Stage,0.01785070946030921,0.24091216787254566,-116.76968021772228,-113.96728545439797
Linear Regression,0.009167659364116388,0.6101522638154282,-136.75892604278366,-133.95653127945934
