range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Bayes(stimulus),0.0,-186.1102548964352,0.15550108825155878,0.1913376766132029,0.1168321537501485,-0.07443327382715897
long,Equal,0.0,-185.86909072727457,0.15587655372120596,0.1874278475390908,0.16840974734260486,-0.10435
long,EmpiricalLinear,3.0,-176.33666001352609,0.16148119218588228,0.1279442742290523,0.15468862885566897,-0.11361075984604754
long,Bayes(range),0.0,-176.21636103779602,0.17167302816608906,0.01439141114111564,0.13374388867201634,-0.09941766595479294
long,LLM(Combined),,,0.0,1.0,0.18675530246822977,-0.06824999999999999
medium,Bayes(range),0.0,-209.53416103456658,0.12302820876161297,0.5164390865757957,0.08316010469064498,-0.03334340917041608
medium,Bayes(stimulus),0.0,-209.22221447692442,0.12341259024449756,0.513412752600356,0.07446841785002015,-0.02920871659177222
medium,EmpiricalLinear,3.0,-198.73104017149143,0.12908161480780042,0.46768271680172,0.11635894146353035,-0.0692042045887838
medium,Equal,0.0,-191.14939637287557,0.1478593250356568,0.3015437206479026,0.1430162403365436,-0.07999
medium,LLM(Combined),,,0.0,1.0,0.12143471908807629,-0.06707
short,Equal,0.0,-220.97676267870602,0.10972614296511111,0.2822653528277005,0.10671802214246665,0.04400500000000001
short,EmpiricalLinear,3.0,-217.2197186783794,0.1072924294492915,0.31375081270127303,0.08822185661179957,0.0376449644348323
short,Bayes(stimulus),0.0,-211.52762502259094,0.12059996917811298,0.13296210701304811,0.10155271677829208,0.05627478706151795
short,Bayes(range),0.0,-211.14246532794755,0.12106536733889825,0.12625735516321113,0.08826347335987443,0.05344585410830409
short,LLM(Combined),,,0.0,1.0,0.10358273504788333,-0.009849999999999992
