range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.999900155258573,9.984474142699096e-05
short,1,0.13937151584274968,0.8606284841572504
short,2,0.10021976199361449,0.8997802380063855
short,3,0.06449258581589418,0.9355074141841058
short,4,0.1595257659349688,0.8404742340650312
short,5,0.03333658862695686,0.9666634113730431
short,6,0.02191944134901162,0.9780805586509884
short,7,0.30053461885655036,0.6994653811434497
short,8,0.11209221058451595,0.8879077894154841
short,9,0.2507781651247003,0.7492218348752997
medium,0,0.9220690662900004,0.0779309337099996
medium,1,0.7117855406625456,0.2882144593374544
medium,2,0.1210783540911241,0.8789216459088759
medium,3,0.18102084831056803,0.818979151689432
medium,4,0.03073401198188108,0.9692659880181189
medium,5,0.04198575642897584,0.9580142435710242
medium,6,0.03910323253388947,0.9608967674661105
medium,7,0.03766433732085749,0.9623356626791425
medium,8,0.0032310177705977437,0.9967689822294022
medium,9,0.1488133418858242,0.8511866581141758
long,0,0.8384201077199281,0.16157989228007186
long,1,0.7721354166666664,0.2278645833333336
long,2,0.5762711864406781,0.4237288135593219
long,3,0.6369294605809125,0.3630705394190875
long,4,0.4854202401372213,0.5145797598627787
long,5,0.1412958626073381,0.8587041373926619
long,6,0.012491559756920994,0.987508440243079
long,7,0.06609195402298847,0.9339080459770115
long,8,0.112776025236593,0.887223974763407
long,9,0.050893276915843916,0.9491067230841561
