model,mse,r_squared,aic,bic
Basic Single-Stage,0.21908518279688216,0.9420566946199228,-18.77435146737321,-17.35825106516879
Basic Two-Stage,0.227795983246327,0.93975287578515,-18.18950706573745,-16.773406663533027
Weber Single-Stage,0.2240672304101837,0.9407390504844759,-18.437070101942147,-17.020969699737726
Weber Two-Stage,0.2338424676649214,0.9381537110736445,-17.796549936028995,-16.380449533824574
Linear Regression,0.22597821208877772,0.9402336370486382,-18.30968398772764,-16.89358358552322
