range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-320.92717874679306,0.04038601215420975,0.922395319932856,0.044205757322359686,-0.031010903953999983
long,EmpiricalLinear,2.0,-318.8493389144325,0.039617141450744874,0.9253220750696893,0.0404084177572292,-0.029073021442560555
long,Combo_NonOracle,0.0,-313.39756789072874,0.043544334361693124,0.9097828129488985,0.05292835733125617,-0.035353539079816185
long,Combo_Oracle,0.0,-305.4904834954445,0.04712720540897466,0.8943257086276314,0.01808502833564462,-0.0061524180811241445
long,LLM(Combined),,,0.0,1.0,0.05274321321269684,-0.03025599999999997
medium,Equal,0.0,-271.4741149829108,0.06622209238109288,0.8424890310986436,0.05100489903656314,-0.026674660000000003
medium,EmpiricalLinear,2.0,-269.11617304008706,0.06514356642243178,0.8475778553944054,0.047193669919668196,-0.025482329852512677
medium,Combo_NonOracle,0.0,-265.17320361924857,0.07052894850915001,0.8213348601127408,0.060923315614250295,-0.029346573673549824
medium,Combo_Oracle,0.0,-257.6823508621935,0.0760150821753663,0.7924586945794663,0.03339655725892707,-0.0031003005099636384
medium,LLM(Combined),,,0.0,1.0,0.06675325939607743,-0.04929
short,Equal,0.0,-255.56875968389917,0.07763882948950222,0.7732296636204885,0.04715056468908937,-0.0009518999999999883
short,Combo_NonOracle,0.0,-255.03186263985728,0.07805679107782806,0.7707814965412808,0.05194661001670335,0.00477118849078665
short,EmpiricalLinear,2.0,-250.69321973724578,0.07832157294031411,0.7692237629545631,0.04633148814189716,-0.0035058039722179724
short,Combo_Oracle,0.0,-238.60005172962855,0.0919968890337511,0.6815988930852375,0.04915624434146549,0.009252718591087878
short,LLM(Combined),,,0.0,1.0,0.07539527929519195,-0.030395999999999992
