model,mse,r_squared,aic,bic
Basic Single-Stage,0.019072558578529315,-0.23053528385158883,-114.78356812003865,-111.98117335671434
Basic Two-Stage,0.02127343259307813,-0.3725326524302961,-111.50747825011823,-108.70508348679391
Weber Single-Stage,0.016521473487187754,-0.06594277760350442,-119.09101385809704,-116.28861909477273
Weber Two-Stage,0.017461645463898258,-0.12660138224049056,-117.43073673082513,-114.62834196750082
Linear Regression,0.008083062237701132,0.4784919262873961,-140.5358234178782,-137.73342865455388
