range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,2.0,-149.07433105604497,0.1546238114669429,0.0574081557449071,0.08527272032126734,-0.05549531228854543
long,Combo_Oracle,0.0,-148.89887186960775,0.1627011981092138,-0.04364412096285886,0.11448855494296323,-0.09694008538438312
long,Equal,0.0,-134.03695338792144,0.19503095439117277,-0.4996089403451327,0.11572444457922765,-0.08300243902439024
long,Combo_NonOracle,0.0,-132.91390167039924,0.19772042522651476,-0.5412532327621158,0.11836687972480744,-0.08450602567240827
long,LLM(Combined),,,0.0,1.0,0.1547965171033156,-0.008563414634146343
medium,Combo_Oracle,0.0,-159.26584012722984,0.1501648022544281,-0.05342323259800508,0.11626619659249415,-0.012411435719767196
medium,EmpiricalLinear,2.0,-151.78807791953767,0.15651240996371676,-0.14436390915666175,0.12576110901702284,-0.005953226720510776
medium,Equal,0.0,-143.48202722653542,0.18120625397470036,-0.5339562031227469,0.1150586202166916,-0.05217241200828158
medium,Combo_NonOracle,0.0,-142.45352653826683,0.1834385920090936,-0.5719836031653498,0.1159989563607457,-0.054698831817530665
medium,LLM(Combined),,,0.0,1.0,0.13305232590440283,0.09362857142857142
short,Combo_Oracle,0.0,-155.05184172511304,0.17170923155880563,0.0027108574091954107,0.1641663955040054,0.1021778136588619
short,Equal,0.0,-142.87597242036694,0.19718939903278038,-0.3152276439951567,0.17458037417033606,0.08430227272727273
short,Combo_NonOracle,0.0,-142.37914480758758,0.1983058332953964,-0.3301627465917303,0.17639121548807535,0.08565650520248592
short,EmpiricalLinear,2.0,-137.19727690861328,0.20098710839112666,-0.3663759387579155,0.16864516322809978,0.05952748214597225
short,LLM(Combined),,,0.0,1.0,0.14538710943859187,0.1149159090909091
