range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Bayes(stimulus),0.0,-216.41290431769602,0.1148499203667316,0.2776933392485784,0.09574738077068155,-0.05728180852502957
long,Bayes(range),0.0,-214.07438980162925,0.11756735235929341,0.24310837686131936,0.07696294247971117,-0.033016677747631826
long,EmpiricalLinear,3.0,-208.8397423790929,0.116670982169378,0.25460593460569125,0.08566492969105197,-0.040804875499267305
long,Equal,0.0,-199.7915124180204,0.1356177348284508,-0.007147769860757602,0.12302369284003792,-0.08279
long,LLM(Combined),,,0.0,1.0,0.12839370311662485,-0.06865000000000002
medium,Bayes(stimulus),0.0,-233.30339147033783,0.0970010074202883,0.5364014859799553,0.11000354087042823,0.032479777676674315
medium,EmpiricalLinear,3.0,-228.8641601371514,0.09549879957914499,0.5506493535150916,0.08218758608666545,0.016254971451804455
medium,Equal,0.0,-227.40179680249054,0.1028979078656721,0.4783218642524466,0.10675055608484262,0.02275713705213704
medium,Bayes(range),0.0,-215.23835212873107,0.11620684592014247,0.33464569182559467,0.06978920379541925,-0.02602292702342419
medium,LLM(Combined),,,0.0,1.0,0.12409428270472415,0.03792999999999998
short,Equal,0.0,-218.18370978173996,0.11283405292358169,0.42564797475311544,0.11079027546071468,0.08661776556847985
short,EmpiricalLinear,3.0,-216.02777469202326,0.10857894716371522,0.46815015964530404,0.12562605571434055,0.10757990404746318
short,Bayes(range),0.0,-204.45548434967057,0.12943779722764473,0.244177166570808,0.07081136157892892,0.038043108439047006
short,Bayes(stimulus),0.0,-201.73425405909558,0.1330084604178563,0.2019018321699496,0.09117746853513536,0.0463728184007494
short,LLM(Combined),,,0.0,1.0,0.13337324694255592,0.11375000000000002
