model,mse,r_squared,aic,bic
Basic Single-Stage,179.68610494642854,0.17304712390759414,76.67696061850552,77.95507527773603
Basic Two-Stage,179.68675434882783,0.17304413522250905,76.677011215724,77.9551258749545
Weber Single-Stage,90.49725165871561,0.5835128010596871,67.0744729003596,68.3525875595901
Weber Two-Stage,93.3710901273944,0.5702867979260143,67.51214492682158,68.79025958605209
Linear Regression,64.42684110584052,0.7034942598042987,62.31742488820971,63.595539547440225
