model,mse,r_squared,aic,bic
Basic Single-Stage,0.019245600884576938,-0.4046237724872668,-114.51262433793642,-111.7102295746121
Basic Two-Stage,0.02019426766707144,-0.4738614088101025,-113.06920927786253,-110.26681451453821
Weber Single-Stage,0.01789830158016496,-0.30629228141134,-116.68980754293571,-113.8874127796114
Weber Two-Stage,0.017677506860906647,-0.29017776706752385,-117.06217036723014,-114.25977560390582
Linear Regression,0.00916968638183634,0.3307582571505038,-136.75229434144725,-133.94989957812294
