model,mse,r_squared,aic,bic
Basic Single-Stage,0.009888881345905591,0.5839140676556694,-134.4872939240034,-131.6848991606791
Basic Two-Stage,0.010642685690565413,0.5521968923168379,-132.2836536668558,-129.48125890353148
Weber Single-Stage,0.0068866292040016186,0.7102372419259418,-145.34085036432106,-142.53845560099674
Weber Two-Stage,0.006905850512401159,0.7094284835086299,-145.25724596066993,-142.45485119734562
Linear Regression,0.0054454057280234995,0.7708783592316097,-152.38398161952904,-149.58158685620472
