range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,22.608077586953996,0.5037570461919278,,,0.5432755484045467,0.23521755130669839
medium,32.68973561961531,0.4279888092477598,,0.5654101995565408,0.682169019482553,0.2352072173798542
long,35.9710815589483,0.2929878032283905,,,0.7193416428450127,0.23521755130669827
