range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-256.50473669822753,0.07691553809211765,-0.9162747308275363,0.13469084230191744,-0.060649999999999975
long,Combo_NonOracle,0.0,-256.35394521907415,0.07703160765924037,-0.9220626120959636,0.13421062930234112,-0.05791900896668439
long,EmpiricalLinear,2.0,-252.76964009208933,0.07671205585593754,-0.9061490242561263,0.1342505093374325,-0.059030650327510585
long,Combo_Oracle,0.0,-194.00545254773036,0.14369611446138536,-5.6883602542398926,0.12728242438438173,0.023469421957478424
long,LLM(Combined),,,0.0,1.0,0.16313927485434035,-0.10545000000000002
medium,Combo_NonOracle,0.0,-260.40010449452694,0.07397699998992692,-0.7143866621690793,0.17905149561843153,-0.10634252241671088
medium,Equal,0.0,-259.8015786413366,0.0744210991587735,-0.735032078592551,0.18610698804719827,-0.11317
medium,EmpiricalLinear,2.0,-256.88526246027806,0.07361896390416385,-0.6978321407205714,0.1817373713344653,-0.10912162581877649
medium,Combo_Oracle,0.0,-198.90356178129994,0.136827315661281,-4.864904738820055,0.14494377286536547,-0.029295499656312386
medium,LLM(Combined),,,0.0,1.0,0.20720403229667128,-0.15287000000000003
short,Combo_NonOracle,0.0,-270.99170124844096,0.06654232866091085,-0.3882943412061928,0.11301603657644307,-0.05367522518842119
short,Equal,0.0,-269.8847905153709,0.06728298447601741,-0.4193714257048262,0.12280050081331101,-0.056049999999999996
short,EmpiricalLinear,2.0,-267.32204957768863,0.06632286987867704,-0.3791521611768607,0.1168003216049628,-0.054641869850009205
short,Combo_Oracle,0.0,-214.10509599947915,0.11753125743744115,-3.3310413347879457,0.08831987644708952,0.0058260776988336
short,LLM(Combined),,,0.0,1.0,0.1359372759768269,-0.09645
