range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_Oracle,0.0,-9.486641940669786,0.8881780722692861,0.5250355342302248,1.2923224315421549,-0.644643699910646
long,Combo_NonOracle,0.0,-0.5317898154139166,0.9933746722147274,0.40586219021317593,1.577389358354349,-1.1499037125850506
long,EmpiricalLinear,2.0,2.9543925924040644,0.9870149501560259,0.41344534294699475,1.561713836280737,-1.1302989569218338
long,Equal,0.0,4.520733914900047,1.0581363220303894,0.3258690440369738,1.6593437314944723,-1.2208025000000002
long,LLM(Combined),,,0.0,1.0,1.2047714473085755,-0.6484325000000001
medium,Combo_Oracle,0.0,-31.648558483342136,0.6520179265342374,0.6392211318583539,0.48600390781322816,0.029623303759585693
medium,Combo_NonOracle,0.0,-29.705731802872545,0.669362971193056,0.6197708694167441,0.5942631735845699,-0.3327756283765224
medium,EmpiricalLinear,2.0,-28.991574173294623,0.6402912785543942,0.6520817648609615,0.561907720291446,-0.25987443809993677
medium,Equal,0.0,-12.39951195207164,0.8457250498933269,0.39301157731736913,0.7860956158759393,-0.596416047084425
medium,LLM(Combined),,,0.0,1.0,0.8019614068695002,-0.07429459459459446
short,Equal,0.0,-40.972155975107995,0.6067366490094932,0.7651592584835258,0.42925207463564796,0.026094408512585588
short,Combo_NonOracle,0.0,-40.4547625559116,0.6105770637321348,0.7621769427071269,0.4798716749164631,0.24465007927912344
short,EmpiricalLinear,2.0,-33.421837621160634,0.6335832510382557,0.7439172282639998,0.5199352701313376,0.30508454763062043
short,Combo_Oracle,0.0,-21.457379846918997,0.7697608752509734,0.6220062208537476,0.7292194383839617,0.6021874574956395
short,LLM(Combined),,,0.0,1.0,0.38357169520945317,0.11620975609756101
