range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-245.23274852120537,0.08609297300012354,0.7872570045602545,0.10935823947010118,-0.09245599999999995
long,EmpiricalLinear,2.0,-235.68578325977256,0.09100345258794885,0.762296488221436,0.12090442923437827,-0.10371457314811874
long,Combo_NonOracle,0.0,-231.4377463622817,0.0988276886819146,0.7196651206478548,0.13292410800419913,-0.1135674246040804
long,Combo_Oracle,0.0,-223.36012976262452,0.1071418847012658,0.6705128949654843,0.07587976130773685,-0.054264510348279976
long,LLM(Combined),,,0.0,1.0,0.13048709721654472,-0.10085599999999997
medium,Combo_NonOracle,0.0,-272.331679862271,0.0656566230728832,0.8753103030491974,0.12563423914646388,-0.10230535499387688
medium,EmpiricalLinear,2.0,-263.7003875209841,0.06876888595804943,0.8632090191671216,0.12397445007288056,-0.09696839378856431
medium,Equal,0.0,-257.5466189731193,0.07611832893594024,0.8324085044151133,0.12443087092839944,-0.09087000000000002
medium,Combo_Oracle,0.0,-232.31059901904868,0.09796882234723102,0.7223809518380306,0.0729406074999766,-0.029130059782305606
medium,LLM(Combined),,,0.0,1.0,0.11949178063783299,-0.09726999999999998
short,Combo_NonOracle,0.0,-284.4871786457543,0.05814172080934534,0.846323810857071,0.04967138153121101,-0.00931651366212262
short,EmpiricalLinear,2.0,-277.1196132279545,0.06013302230071912,0.8356170068668103,0.050009298735389174,-0.004916892923446408
short,Equal,0.0,-270.1136687783868,0.06712916444726358,0.7951418234069852,0.05621957909548479,0.00011042857142858354
short,Combo_Oracle,0.0,-199.6655437263167,0.13578867835980207,0.16178014788631756,0.09211378928998376,0.0833945701305854
short,LLM(Combined),,,0.0,1.0,0.07134772974664295,-0.04415599999999999
