range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,36.61431845399624,0.20064302664488287,,,0.09228629530244997,0.24718809267831113
medium,31.077990881645206,0.14924877489626562,,,-0.13292206497285797,0.217956842254054
long,37.985990124273115,0.2168219209625278,,,0.5383388108660659,0.21906490146470325
