range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.9992747316507108,0.0007252683492892098
short,1,0.8844524329182177,0.11554756708178227
short,2,0.7399114542995527,0.26008854570044726
short,3,0.4646044021415824,0.5353955978584176
short,4,0.6504177155254386,0.3495822844745614
short,5,0.19389775928537714,0.8061022407146229
short,6,0.8929375444565848,0.1070624555434152
short,7,0.7041263401112826,0.2958736598887174
short,8,0.6567897733222242,0.3432102266777758
short,9,0.2316471335797356,0.7683528664202643
medium,0,0.0005098102185817413,0.9994901897814182
medium,1,3.687179676265623e-05,0.9999631282032373
medium,2,0.0004997501249375314,0.9995002498750625
medium,3,0.05912676668415897,0.940873233315841
medium,4,0.12536512066415512,0.8746348793358449
medium,5,0.037453747246189495,0.9625462527538104
medium,6,4.01606588619787e-05,0.999959839341138
medium,7,0.21854210525317336,0.7814578947468267
medium,8,0.13822846400530803,0.861771535994692
medium,9,0.15023785979553925,0.8497621402044607
long,0,0.000276166804750069,0.9997238331952499
long,1,3.5111126716056305e-05,0.9999648888732839
long,2,0.00017149717029669,0.9998285028297033
long,3,0.000271665308340125,0.9997283346916599
long,4,0.3255258379146252,0.6744741620853748
long,5,0.3296862730070357,0.6703137269929643
long,6,0.5384863916786221,0.4615136083213779
long,7,0.4163302773094132,0.5836697226905868
long,8,0.37012099048990355,0.6298790095100965
long,9,0.11866015505688589,0.8813398449431141
