model,mse,r_squared,aic,bic
Basic Single-Stage,0.7084363702389683,0.7394659402732462,-6.340808643362429,-3.538413880038118
Basic Two-Stage,0.7313752201474559,0.7310299650139507,-5.384818597477674,-2.5824238341533627
Weber Single-Stage,0.6057942258857928,0.7772135428679179,-11.036397832915577,-8.234003069591267
Weber Two-Stage,0.6056484971803889,0.7772671359538076,-11.043615432034976,-8.241220668710664
Linear Regression,0.4084888211947544,0.8497744393007853,-22.858648475252814,-20.056253711928502
