model,mse,r_squared,aic,bic
Basic Single-Stage,0.002980195555555561,0.9292404084306973,-170.4629259734547,-167.6605312101304
Basic Two-Stage,0.0029803193797249324,0.9292374684398519,-170.46167994719835,-167.65928518387403
Weber Single-Stage,0.0028566149654261673,0.9321746159081725,-171.73303790703739,-168.93064314371307
Weber Two-Stage,0.002857050898030916,0.9321642654420743,-171.7284617199473,-168.92606695662298
Linear Regression,0.002818329338276598,0.9330836419400474,-172.13768736868198,-169.33529260535767
