model,mse,r_squared,aic,bic
Basic Single-Stage,0.006520015006793633,0.6949399287719504,-146.98175717813646,-144.17936241481215
Basic Two-Stage,0.007056239711829998,0.669850914936524,-144.61103838768113,-141.80864362435682
Weber Single-Stage,0.007524847307473528,0.6479255871027587,-142.68235627058556,-139.87996150726124
Weber Two-Stage,0.007783340906660902,0.6358311247897226,-141.6692341771309,-138.8668394138066
Linear Regression,0.0026730370182591495,0.8749332843044545,-173.72497869864247,-170.92258393531816
