range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,24.73044405884422,0.16442858950650016,,,0.4690178305367295,0.23521755130669833
medium,37.75240654857877,0.05871616378777178,,19.0000000000002,0.35758615998495447,0.23520721737985426
long,31.853886708654663,0.02929185300659981,,,0.30548993244521166,0.23521755130669839
