range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_Oracle,0.0,-201.0897486057134,0.13386847564428161,-0.09551936952408213,0.19542274166123405,-0.14977595830404888
long,EmpiricalLinear,2.0,-191.82775139538745,0.14110125666256812,-0.21709698792510235,0.2315523098158786,-0.17963470214636895
long,Equal,0.0,-188.93595442480137,0.15116859463219806,-0.39696837820412356,0.25516594989148966,-0.21656044444444444
long,Combo_NonOracle,0.0,-188.043589302772,0.1525236072845696,-0.4221243103841008,0.25716862388524053,-0.21921423538127674
long,LLM(Combined),,,0.0,1.0,0.19908285461083783,-0.13565
medium,Combo_Oracle,0.0,-172.1069470871016,0.17887474424808486,-0.08508100181968703,0.17157269071490314,-0.03182716827959941
medium,EmpiricalLinear,2.0,-166.498469773827,0.18177516772252733,-0.12055509888145077,0.23966017117770694,-0.14657912010820848
medium,Equal,0.0,-166.31159561360772,0.1895474374661921,-0.21842820279604536,0.24967001792365862,-0.166087
medium,Combo_NonOracle,0.0,-165.8744589533076,0.190377832462192,-0.229127297018195,0.2505897288134104,-0.16748899848755236
medium,LLM(Combined),,,0.0,1.0,0.20658836124041452,-0.08087
short,Equal,0.0,-165.26813947551338,0.19153563679146268,0.1656986227346695,0.17408263697004492,0.10831900000000001
short,Combo_NonOracle,0.0,-164.7025114025991,0.1926220858566666,0.15620695079202607,0.17129826566144532,0.10448293336085206
short,EmpiricalLinear,2.0,-163.86532669320474,0.18662514112147016,0.20792906170725356,0.2182571564191488,0.16169532523702185
short,Combo_Oracle,0.0,-162.28309766385036,0.19733924476188114,0.1143732938417713,0.22122778636089427,0.18160312658364816
short,LLM(Combined),,,0.0,1.0,0.2658486467898605,0.16795000000000002
