range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-291.88569734795345,0.053995370171895284,0.8401239306865541,0.07752531547823589,-0.06395599999999999
long,Bayes(range),0.0,-290.58314817205996,0.05470328689410826,0.8359042774172452,0.057526118508462024,-0.04207844827493542
long,EmpiricalLinear,3.0,-283.85871533910654,0.05510101435997707,0.8335094437651678,0.07669224547080923,-0.06539106221644056
long,Bayes(stimulus),0.0,-255.52773518708446,0.0776706869628757,0.6691853688700904,0.11047175769348187,-0.07953691831019225
long,LLM(Combined),,,0.0,1.0,0.06254290159562474,-0.050056
medium,Bayes(stimulus),0.0,-288.8983579699164,0.0556327301111433,0.8823603391511051,0.061316784309494596,-0.02797524068649632
medium,EmpiricalLinear,3.0,-286.87462795714185,0.05346402507606683,0.8913533545983869,0.042464036020815554,-0.01877108495683231
medium,Equal,0.0,-283.8399901517151,0.05851922760939347,0.869836209137806,0.04265442110731314,-0.012770000000000014
medium,Bayes(range),0.0,-278.7821051587678,0.06155519347769767,0.8559801284390383,0.038894572541939065,-0.005223166515719485
medium,LLM(Combined),,,0.0,1.0,0.07553823958764198,-0.04787000000000001
short,Bayes(stimulus),0.0,-325.95581176080907,0.03840536491008294,0.9356245862927688,0.10591692370038082,0.07169549476171308
short,Bayes(range),0.0,-277.0119895854833,0.06265449226991442,0.8286671373827574,0.07902574910405832,0.0522865542853942
short,EmpiricalLinear,3.0,-270.98932277151454,0.06266869565679077,0.8285894483719709,0.08500634087938715,0.05958014717327262
short,Equal,0.0,-268.74912256337933,0.06805145112339632,0.7978791936466592,0.10909892089292177,0.08494400000000002
short,LLM(Combined),,,0.0,1.0,0.10476410902594459,0.073344
