range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.9991809991809991,0.0008190008190008813
short,1,0.7042253521126768,0.2957746478873232
short,2,0.5923076923076931,0.4076923076923069
short,3,0.7714285714285715,0.22857142857142854
short,4,0.16666666666666674,0.8333333333333333
short,5,0.1428571428571431,0.8571428571428569
short,6,0.9859154929577465,0.014084507042253502
short,7,0.29775280898876416,0.7022471910112358
short,8,0.01047729918509895,0.989522700814901
short,9,0.45652173913043553,0.5434782608695645
medium,0,0.9990749306197965,0.0009250693802035359
medium,1,0.3902439024390254,0.6097560975609746
medium,2,0.9876543209876543,0.012345679012345734
medium,3,0.040816326530612325,0.9591836734693877
medium,4,0.4400000000000006,0.5599999999999994
medium,5,0.14285714285714315,0.8571428571428569
medium,6,0.967741935483871,0.032258064516129004
medium,7,0.2537313432835821,0.7462686567164178
medium,8,0.39999999999999925,0.6000000000000008
medium,9,0.1825396825396814,0.8174603174603186
long,0,0.7333333333333333,0.2666666666666667
long,1,0.044025157232704525,0.9559748427672955
long,2,0.11042944785276101,0.889570552147239
long,3,0.8222222222222216,0.17777777777777837
long,4,0.998003992015968,0.001996007984031989
long,5,0.9979209979209979,0.0020790020790021346
long,6,0.4252873563218391,0.5747126436781609
long,7,0.04761904761904762,0.9523809523809523
long,8,0.998003992015968,0.001996007984031989
long,9,0.23076923076923078,0.7692307692307692
