model,mse,r_squared,aic,bic
Basic Single-Stage,0.3163117455480186,0.9255304221138257,-30.530715611754047,-27.728320848429735
Basic Two-Stage,0.3165424917010848,0.9254760973255132,-30.50883896903079,-27.70644420570648
Weber Single-Stage,0.3567742145478422,0.9160043041967412,-26.919480399275333,-24.11708563595102
Weber Two-Stage,0.3568098607543358,0.9159959119761292,-26.916483182169475,-24.114088418845164
Linear Regression,0.29354624459179607,0.9308901258568529,-32.77150049059525,-29.96910572727094
