model,mse,r_squared,aic,bic
Basic Single-Stage,0.012049909425863986,0.6705474669397415,-128.55845452601633,-125.75605976269202
Basic Two-Stage,0.01323435747170443,0.6381638700852426,-125.74590302283167,-122.94350825950735
Weber Single-Stage,0.012372326306292316,0.6617323751241544,-127.76636682951784,-124.96397206619352
Weber Two-Stage,0.012936408351139015,0.6463099970828995,-126.42896875854717,-123.62657399522286
Linear Regression,0.010751330118881984,0.7060514883348386,-131.9789837795496,-129.17658901622528
