model,mse,r_squared,aic,bic
Basic Single-Stage,0.008350968886529956,0.7742300411007765,-139.5577391936177,-136.75534443029338
Basic Two-Stage,0.008626334761019715,0.7667854747264388,-138.58458967300083,-135.78219490967652
Weber Single-Stage,0.007192607191049077,0.8055465596907317,-144.03687612500363,-141.23448136167931
Weber Two-Stage,0.007192995096189392,0.8055360726048887,-144.0352584608536,-141.2328636975293
Linear Regression,0.007192604211616545,0.8055466402402307,-144.03688855034073,-141.23449378701642
