range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Bayes(stimulus),0.0,-197.3398899389732,0.138983661014952,0.5242757390763881,0.3387536527430592,-0.31017950851051873
long,EmpiricalLinear,3.0,-185.72159496846376,0.14701569198434344,0.4677015639777131,0.28302970062307886,-0.2534941714430054
long,Equal,0.0,-183.82631460709183,0.159093508462279,0.37664890884560964,0.28790219520467086,-0.26214842857142856
long,Bayes(range),0.0,-182.0548587355046,0.16193689002885106,0.3541682462881802,0.3133829297370598,-0.29045198619092205
long,LLM(Combined),,,0.0,1.0,0.3625125915054538,-0.29443
medium,EmpiricalLinear,3.0,-208.89311800334323,0.11660872492089717,0.25568606163775176,0.15791397326911294,-0.1002867871557998
medium,Bayes(range),0.0,-205.72950952544593,0.1277991874186972,0.105973805064008,0.1315609616025151,-0.012775194033504722
medium,Equal,0.0,-200.15809291675154,0.13512149677140295,0.0005916961130552068,0.1752577179473514,-0.09502404761904763
medium,Bayes(stimulus),0.0,-196.16125910784575,0.14063145693381837,-0.08257753581463079,0.1435095495493875,0.033923910390638704
medium,LLM(Combined),,,0.0,1.0,0.17866644463556983,-0.06378978021978023
short,EmpiricalLinear,3.0,-231.89978604366235,0.09264337258932931,0.41950046783814277,0.10563326651596078,0.020691178379024414
short,Equal,0.0,-217.99817667621122,0.11304359176793666,0.13569891803091383,0.10715210155833317,-0.03935928571428571
short,Bayes(range),0.0,-214.3951095378228,0.1171908946666795,0.07111724488522775,0.10968813504993685,-0.045976305607868986
short,Bayes(stimulus),0.0,-162.07510004442008,0.19775013286379792,-1.6448846038077813,0.18411447282785404,-0.13474525414835006
short,LLM(Combined),,,0.0,1.0,0.08910442749942339,0.025130000000000003
