range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-237.78148847585325,0.09275303229544574,0.738705391040243,0.070626804684907,-0.02430599999999999
long,Bayes(range),0.0,-235.50832112643891,0.09488561064921018,0.7265518873721031,0.08178139044377715,-0.05124672457492948
long,EmpiricalLinear,3.0,-232.16900307553448,0.0923942962797504,0.7407226731957388,0.08337723081721175,-0.047734729102887584
long,Bayes(stimulus),0.0,-216.84263260834555,0.11435743669579655,0.6028056696238993,0.07163858502871767,0.0020922350028831217
long,LLM(Combined),,,0.0,1.0,0.10503132170928822,-0.04305599999999998
medium,EmpiricalLinear,3.0,-265.06338159081895,0.0664946479827679,0.8845581522583688,0.11727779365713904,-0.08237979639234083
medium,Equal,0.0,-259.61685214154585,0.07455870170543474,0.8548601864181092,0.1014646915926915,-0.062070000000000014
medium,Bayes(range),0.0,-256.5502002277138,0.07688057752152853,0.8456796637152095,0.09984932538053055,-0.05981762716212567
medium,Bayes(stimulus),0.0,-248.3755568903772,0.08342931196334831,0.8182697554978279,0.11287141138447308,-0.06700064752593728
medium,LLM(Combined),,,0.0,1.0,0.12582283433463104,-0.08907
short,EmpiricalLinear,3.0,-279.0918868451041,0.05779119395672134,0.6973142825473914,0.12541224070403711,-0.09986747450477113
short,Equal,0.0,-276.1068698186123,0.06322416468408262,0.6377279779879572,0.11008389864099107,-0.075066
short,Bayes(range),0.0,-268.7521890954234,0.06804936433583689,0.5803214814525819,0.09597152446242843,-0.07038341495131056
short,Bayes(stimulus),0.0,-238.59645421283156,0.09200019869681969,0.23291034585458836,0.11891486863778454,-0.07146781731558151
short,LLM(Combined),,,0.0,1.0,0.13538597615705994,-0.09785599999999998
