model,mse,r_squared,aic,bic
Basic Single-Stage,0.0158352396904342,0.5512758141941678,-120.36362942176315,-117.56123465843883
Basic Two-Stage,0.018314499677026624,0.48102086759195695,-116.00022802191742,-113.1978332585931
Weber Single-Stage,0.017257786833009034,0.5109650060977226,-117.78301650715507,-114.98062174383075
Weber Two-Stage,0.019813365171481287,0.4385474215450419,-113.64044271884951,-110.8380479555252
Linear Regression,0.01457973015734697,0.5868532670158232,-122.84163422829428,-120.03923946496997
