range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.2993917808276508,0.7006082191723493
short,1,0.6341132539122071,0.3658867460877929
short,2,0.6157081368757454,0.38429186312425456
short,3,0.21732638382927982,0.7826736161707202
short,4,0.17843892096239264,0.8215610790376073
short,5,0.36399490765829684,0.6360050923417031
short,6,0.2730534217038791,0.7269465782961209
short,7,0.3421718912734153,0.6578281087265847
short,8,0.28769508840398134,0.7123049115960187
short,9,0.39222014654549053,0.6077798534545095
medium,0,0.9819163101596383,0.018083689840361683
medium,1,0.8233502196897429,0.17664978031025713
medium,2,0.22590480711933703,0.774095192880663
medium,3,0.575179119682214,0.424820880317786
medium,4,0.6660939561850684,0.3339060438149316
medium,5,0.35213762736053716,0.6478623726394628
medium,6,0.10905279194650704,0.8909472080534929
medium,7,0.25075723418525325,0.7492427658147467
medium,8,0.22050898714684358,0.7794910128531565
medium,9,0.23527675869895523,0.7647232413010447
long,0,0.2978707166297799,0.7021292833702202
long,1,0.46315275744265494,0.5368472425573451
long,2,0.1599319438536795,0.8400680561463205
long,3,0.36368778280542985,0.6363122171945701
long,4,0.4287818418717074,0.5712181581282926
long,5,0.009277287824991398,0.9907227121750086
long,6,0.01136341256868269,0.9886365874313173
long,7,0.10480706344015721,0.8951929365598428
long,8,0.0994443379957848,0.9005556620042152
long,9,0.08006423491626534,0.9199357650837346
