model,mse,r_squared,aic,bic
Basic Single-Stage,0.004052457261057396,0.8517098551422406,-161.2455535191674,-158.4431587558431
Basic Two-Stage,0.004202164430023679,0.8462316733028935,-160.1575280498929,-157.3551332865686
Weber Single-Stage,0.0073797863459377075,0.7299540708856553,-143.26625285317505,-140.46385808985073
Weber Two-Stage,0.0075166071659414765,0.7249474346867031,-142.71522163021712,-139.9128268668928
Linear Regression,0.002286234539577923,0.9163406226857129,-178.41235447461997,-175.60995971129566
