model,mse,r_squared,aic,bic
Basic Single-Stage,0.01620393749288891,0.7271570562677969,-119.67317899007591,-116.8707842267516
Basic Two-Stage,0.01619318640632133,0.727338083756252,-119.69308894874447,-116.89069418542016
Weber Single-Stage,0.017058295098685294,0.7127713278442098,-118.13180170171637,-115.32940693839205
Weber Two-Stage,0.017038038339774166,0.7131124124561574,-118.16744583898311,-115.3650510756588
Linear Regression,0.01619656157732889,0.7272812524093211,-119.68683703973085,-116.88444227640653
