model,mse,r_squared,aic,bic
Basic Single-Stage,0.008180732612945716,0.6686414674470007,-140.17554019768033,-137.37314543435602
Basic Two-Stage,0.008763037398633185,0.6450553574476774,-138.11295769868593,-135.31056293536162
Weber Single-Stage,0.006019758872064457,0.7561711694361409,-149.37625907370926,-146.57386431038495
Weber Two-Stage,0.006052854286395371,0.7548306479393778,-149.21180412956673,-146.40940936624241
Linear Regression,0.004603294173688349,0.8135447184902064,-157.42297684768937,-154.62058208436505
