range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,37.722145055746395,0.17087252744286935,34.7002899566699,,0.00762786443473816,0.09379755851339078
medium,27.27894939110943,0.11445175084953779,,3.1096666502614267,0.01894606418261614,0.09685955351392779
long,17.40351725996723,0.19903122152381789,,,-0.11378584550104906,0.0854984353538326
