range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_Oracle,0.0,-265.2571299696716,0.07046978096871426,0.9965646363720632,0.018545466689383484,-0.00016354080499061396
long,Combo_NonOracle,0.0,-264.5629810902322,0.07096064786628113,0.9965166106974738,0.01858917454125307,0.0029096685992525727
long,EmpiricalLinear,2.0,-260.552187974314,0.07096830714459312,0.9965158586838202,0.018596906654215605,0.0029089568451952453
long,Equal,0.0,-179.56186205161885,0.16602471427471266,0.9809316834510966,0.1458174192269221,0.0014749999999999909
long,LLM(Combined),,,0.0,1.0,0.06819156839375372,-0.0020000000000000816
medium,Combo_Oracle,0.0,-390.45335782429424,0.020150350837023226,0.9997347971665222,0.0034008333549027975,-0.0024149724162351926
medium,Combo_NonOracle,0.0,-384.8560950392156,0.021310381055581768,0.9997033834585072,0.005858864139658946,0.0009459716001202434
medium,EmpiricalLinear,2.0,-380.71455687474,0.02134056473350988,0.9997025426177395,0.005961332000397103,0.0009603927506587251
medium,Equal,0.0,-152.81904397995726,0.21692785637709142,0.9692642662685043,0.21560229595948188,0.03001440000000015
medium,LLM(Combined),,,0.0,1.0,0.019565229192626314,-0.0033418799999999573
short,Combo_NonOracle,0.0,-270.4596270223459,0.06689732683061254,0.9969263049504589,0.03236704262857465,0.005346584119960798
short,Combo_Oracle,0.0,-267.6280150849773,0.06881867369016668,0.9967472113460034,0.02989013010238206,0.0025785132212283557
short,EmpiricalLinear,2.0,-266.48644266928716,0.06687939028464038,0.9969279529709175,0.03240595361616844,0.005364630624953999
short,Equal,0.0,-164.75561071792316,0.19251983199836295,0.9745437634682961,0.2086939162416331,0.04172256791274088
short,LLM(Combined),,,0.0,1.0,0.06076118210429449,0.009061743400000077
