model,mse,r_squared,aic,bic
Basic Single-Stage,0.01493155353102695,0.7994570311825189,-122.12634945491621,-119.3239546915919
Basic Two-Stage,0.015242829632052887,0.7952763387119091,-121.50741416296339,-118.70501939963907
Weber Single-Stage,0.01838661281477727,0.7530527608724065,-115.88234173002299,-113.07994696669867
Weber Two-Stage,0.018498209037052758,0.751553932389661,-115.7008190769732,-112.89842431364889
Linear Regression,0.017813327312429073,0.7607524537665202,-116.8325672076175,-114.03017244429319
