model,mse,r_squared,aic,bic
Basic Single-Stage,0.0054725886354734495,0.8788788683886282,-152.2346245995984,-149.43222983627408
Basic Two-Stage,0.00549454276952237,0.878392972273156,-152.11453762523573,-149.3121428619114
Weber Single-Stage,0.005783935041000842,0.8719880473398525,-150.57494441801472,-147.7725496546904
Weber Two-Stage,0.005785044037989498,0.8719635026537511,-150.56919383985974,-147.76679907653542
Linear Regression,0.00536348541062802,0.8812935768448915,-152.8386447051701,-150.0362499418458
