range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,44.62434356332653,0.17665744100348843,,,0.38423925635670264,0.23521755130669833
medium,23.582214033035836,0.10591271884943126,,-0.7853107344632769,-0.16422357478284133,0.23520721737985426
long,35.96633043946028,0.12795756711263256,,,-0.1730842115926702,0.23521755130669839
