range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-226.40763942490702,0.09787379911732157,-0.13561016407809667,0.2482417476435873,-0.23487585181516013
long,Equal,0.0,-220.83090396803425,0.10988630487917955,-0.43147417537603605,0.18480201027045132,-0.16725
long,Bayes(range),0.0,-219.17386649608832,0.11172233194519658,-0.47970915945172377,0.17923732335366363,-0.16113948935912054
long,Bayes(stimulus),0.0,-201.24849634606292,0.1336561310548567,-1.1177473597514553,0.26706563200296407,-0.23907922077028756
long,LLM(Combined),,,0.0,1.0,0.23462442967432012,-0.19884999999999997
medium,Bayes(stimulus),0.0,-241.12198428469785,0.08970580081820097,-0.10044124973125235,0.19299494550191443,-0.14324276760120458
medium,EmpiricalLinear,3.0,-238.09536280837244,0.08707777204021205,-0.036908474024037075,0.17920288360338626,-0.1434404850795106
medium,Equal,0.0,-215.9131706964502,0.11542530051942684,-0.8219138368632943,0.13972913439938,-0.09807
medium,Bayes(range),0.0,-196.73195420364394,0.1398311658888544,-1.6738298280561215,0.11899459183797198,-0.07194442667958713
medium,LLM(Combined),,,0.0,1.0,0.2046753307069516,-0.15447000000000002
short,Bayes(stimulus),0.0,-274.77260559909826,0.06407339498102953,0.5179758196084279,0.08948465642701141,0.0009694633229554017
short,Equal,0.0,-253.09906106449702,0.07958014827832378,0.2564283198309264,0.10074096981863934,0.01675
short,Bayes(range),0.0,-252.9857484800558,0.07967037370978451,0.25474128835778764,0.10052267979406862,0.016697694528259224
short,EmpiricalLinear,3.0,-249.9403890026283,0.07735083630136685,0.29750476969345396,0.10187333842657063,0.009946336894670012
short,LLM(Combined),,,0.0,1.0,0.06877487186465708,-0.015049999999999994
