range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.932944606413994,0.06705539358600598
short,1,0.34254992319508465,0.6574500768049154
short,2,0.1936459909228442,0.8063540090771558
short,3,0.3464788732394368,0.6535211267605632
short,4,0.4578947368421053,0.5421052631578946
short,5,0.3000000000000001,0.7
short,6,0.16999999999999993,0.8300000000000001
short,7,0.20623501199040778,0.7937649880095923
short,8,0.039062499999999924,0.9609375000000001
short,9,0.20236087689713342,0.7976391231028666
medium,0,0.8823529411764707,0.11764705882352933
medium,1,0.1940483570985741,0.805951642901426
medium,2,0.05681818181818187,0.9431818181818181
medium,3,0.6779661016949156,0.32203389830508444
medium,4,0.07012622720897613,0.9298737727910239
medium,5,0.00016860563142808967,0.9998313943685719
medium,6,0.03649635036496348,0.9635036496350365
medium,7,0.12217470983506419,0.8778252901649358
medium,8,0.1871042026482441,0.8128957973517559
medium,9,0.08844339622641506,0.9115566037735849
long,0,0.9254498714652956,0.07455012853470444
long,1,0.505369551484523,0.494630448515477
long,2,0.05476451259583802,0.945235487404162
long,3,0.5882352941176469,0.41176470588235314
long,4,0.11675423234092244,0.8832457676590776
long,5,0.12360939431396795,0.876390605686032
long,6,0.05026809651474528,0.9497319034852547
long,7,0.09110787172011665,0.9088921282798833
long,8,0.05060728744939269,0.9493927125506073
long,9,0.08875739644970426,0.9112426035502957
