model,mse,r_squared,aic,bic
Basic Single-Stage,4.4053119143896176,0.7091612355791055,48.48433879146963,51.28673355479394
Basic Two-Stage,4.405448533620644,0.7091522159752455,48.48526914839511,51.28766391171942
Weber Single-Stage,2.198880420508578,0.8548298787831415,27.638463575163808,30.44085833848812
Weber Two-Stage,2.318739101141219,0.8469168067333623,29.230719349446602,32.03311411277091
Linear Regression,2.332764956349436,0.8459908195438106,29.41164007762329,32.2140348409476
