range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.4316343044628619,0.5683656955371381
short,1,0.3005940365649692,0.6994059634350308
short,2,0.9951045374415721,0.004895462558427877
short,3,0.06308580582051819,0.9369141941794819
short,4,0.9831470520799585,0.01685294792004155
short,5,0.9749689284709393,0.0250310715290607
short,6,0.28052236006207854,0.7194776399379215
short,7,0.952273736924321,0.047726263075678954
short,8,0.5998716648489837,0.4001283351510163
short,9,0.9725842871894473,0.02741571281055266
medium,0,0.577811108809413,0.422188891190587
medium,1,0.8410842679207221,0.1589157320792779
medium,2,0.3434575099607645,0.6565424900392355
medium,3,0.343091470064845,0.6569085299351549
medium,4,0.8839826110378955,0.11601738896210445
medium,5,0.8195114824288118,0.18048851757118822
medium,6,0.5481317368616992,0.45186826313830075
medium,7,0.8401708657412479,0.15982913425875211
medium,8,0.8103746177283617,0.18962538227163828
medium,9,0.9166851147793446,0.08331488522065544
long,0,0.21119554615951266,0.7888044538404874
long,1,0.41528039584237375,0.5847196041576262
long,2,0.8026110452839544,0.19738895471604556
long,3,0.026542801688575316,0.9734571983114246
long,4,0.9773019243501218,0.022698075649878247
long,5,0.1504372436890317,0.8495627563109683
long,6,0.4466450273240429,0.5533549726759571
long,7,0.6531666430087352,0.34683335699126483
long,8,0.3829282033393601,0.6170717966606398
long,9,0.5870824281131019,0.41291757188689815
