range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_Oracle,0.0,-50.86854110147314,0.6012855027839616,0.74527084993638,0.3974754107011044,-0.13419400700278736
long,Combo_NonOracle,0.0,-50.65761607205689,0.602555102889088,0.7441940051286804,0.3873677534792456,0.06250151790227167
long,EmpiricalLinear,2.0,-46.683164023857465,0.6024011820644759,0.7443246781261088,0.36765414706237465,0.03354498394845674
long,Equal,0.0,-45.098685563844874,0.6369992150701601,0.7141126263569659,0.4025390887851762,0.001999999999999993
long,LLM(Combined),,,0.0,1.0,0.652157326110809,0.0002000000000000135
medium,Equal,0.0,-56.16105586326916,0.5702898385908695,0.7985245774858181,0.48783220475897243,0.03240000000000009
medium,Combo_Oracle,0.0,-55.93188325568801,0.5715982854129286,0.7975990049887378,0.4309570748912134,0.06643056818188751
medium,Combo_NonOracle,0.0,-54.744665822389905,0.5784248427627033,0.7927356146688589,0.4298636538422083,0.14748530867730322
medium,EmpiricalLinear,2.0,-53.291361391726745,0.5638801139943151,0.8030280582865019,0.44508596189190786,0.0924045146105738
medium,LLM(Combined),,,0.0,1.0,0.6314726914127008,0.043100000000000076
short,Equal,0.0,-64.01163206797666,0.5272310925960266,0.8164723487440613,0.4614901385728627,-0.05511999999999989
short,Combo_Oracle,0.0,-59.792283267834264,0.5499527944674933,0.8003127644625811,0.4724303446940681,0.067763438820902
short,Combo_NonOracle,0.0,-59.38594057752732,0.5521920338596648,0.7986833233456686,0.47237533781527336,0.0067678385929187445
short,EmpiricalLinear,2.0,-58.34200661138863,0.5361077745962751,0.8102404293299766,0.4622381480565544,-0.022852200071875897
short,LLM(Combined),,,0.0,1.0,0.385529509895157,-0.004569999999999905
