range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.02136804887805342,0.9786319511219466
short,1,0.04760850085444989,0.9523914991455501
short,2,0.23477954144620813,0.7652204585537918
short,3,0.32737101653787004,0.67262898346213
short,4,0.06704782738303115,0.9329521726169688
short,5,0.014535162621126373,0.9854648373788736
short,6,0.03429265511299509,0.9657073448870049
short,7,0.6897476956399371,0.3102523043600629
short,8,0.7048733035040027,0.2951266964959973
short,9,0.6124280543241668,0.3875719456758332
medium,0,0.4696940407109188,0.5303059592890812
medium,1,0.04767007286228991,0.9523299271377101
medium,2,0.841917690716436,0.15808230928356404
medium,3,0.5243850663803172,0.47561493361968277
medium,4,0.5070894285747563,0.49291057142524375
medium,5,0.4796166589162132,0.5203833410837868
medium,6,0.7896328932196857,0.21036710678031434
medium,7,0.6338622099986674,0.3661377900013326
medium,8,0.9112218993387047,0.08877810066129532
medium,9,0.4107070265287197,0.5892929734712803
long,0,0.422738284186785,0.577261715813215
long,1,0.5432999088422975,0.4567000911577025
long,2,0.9685591359027589,0.03144086409724112
long,3,0.4028529267092972,0.5971470732907028
long,4,0.6554897494305236,0.3445102505694764
long,5,0.3857863927367724,0.6142136072632276
long,6,0.6919134775374374,0.30808652246256263
long,7,0.17979610750695074,0.8202038924930493
long,8,0.5994911767890009,0.4005088232109991
long,9,0.7152372849702229,0.2847627150297771
