range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_NonOracle,0.0,-487.1704161330077,0.08752313848655227,0.51208404459824,0.09435569358646953,0.024510765038197758
long,EmpiricalLinear,2.0,-483.17054340644665,0.08752308278971588,0.5120846655852604,0.09435542147439469,0.02450994665692219
long,Equal,0.0,-426.8989452492644,0.11830435135699785,0.10854239866302051,0.10818541930408182,-0.045021
long,Combo_Oracle,0.0,-411.3337408940641,0.12787926472914796,-0.041596510112849705,0.11603586135417204,-0.07240432898403824
long,LLM(Combined),,,0.0,1.0,0.09793308736070767,0.021072
medium,Combo_NonOracle,0.0,-473.6516436256478,0.09364369119057878,0.5939152213913039,0.14322438360550843,0.095963186810105
medium,EmpiricalLinear,2.0,-469.65114068113206,0.0936439266787795,0.5939131790050443,0.14322375010658064,0.09596220169159342
medium,Combo_Oracle,0.0,-424.33127804160983,0.11983297386338468,0.3350142525667519,0.10751003007059597,0.014934051023315052
medium,Equal,0.0,-360.7168415764417,0.1647074831329773,-0.2562796489453729,0.14038430289743936,0.012264999999999988
medium,LLM(Combined),,,0.0,1.0,0.1625529928977009,0.095345
short,Combo_Oracle,0.0,-443.05244571556364,0.10912489482565559,0.5745865204341344,0.1186014313679541,0.05747027796072324
short,Combo_NonOracle,0.0,-442.0119647780696,0.10969408598768517,0.5701370665550716,0.17973200687373178,0.14807769789806768
short,EmpiricalLinear,2.0,-438.0122503170516,0.10969392937810873,0.5701382939795634,0.17973189446847784,0.14807789316411035
short,Equal,0.0,-425.08682347006504,0.11938113159121923,0.4908626558260397,0.18441490346498574,0.16466799999999998
short,LLM(Combined),,,0.0,1.0,0.13862875495365312,0.096501
