model,mse,r_squared,aic,bic
Basic Single-Stage,1.8025038571243335,0.7619120368110596,21.675318544994827,24.47771330831914
Basic Two-Stage,1.9473291157223982,0.7427824517609976,23.9937778893882,26.79617265271251
Weber Single-Stage,1.6189631348102427,0.7861554449820161,18.453595653088197,21.25599041641251
Weber Two-Stage,1.8517644236037625,0.755405338979449,22.484184012421352,25.286578775745664
Linear Regression,1.8659215082066205,0.7535353671486172,22.712667198116698,25.51506196144101
