range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-174.56082947510544,0.1643744380489507,0.3538787453784922,0.25097957991288183,-0.23164907197311707
long,Bayes(range),0.0,-171.57070760156765,0.17983651765613776,0.2266052242025437,0.20343215699453138,-0.17864195435589492
long,Bayes(stimulus),0.0,-142.8404580929976,0.23969102498579625,-0.37388066187999414,0.2676373144986805,-0.20880216961394624
long,Equal,0.0,-136.9561499420657,0.25421841003357726,-0.5454660239958911,0.22483038171030179,-0.173056
long,LLM(Combined),,,0.0,1.0,0.27310633559110264,-0.21025599999999997
medium,Bayes(stimulus),0.0,-217.7536771279831,0.11332032100213807,0.6042053173315813,0.17576323840064859,-0.13394648078917676
medium,Bayes(range),0.0,-207.65667326537343,0.1253598681525415,0.5156364912503006,0.17044620700463176,-0.11771542373017162
medium,Equal,0.0,-197.44299585216615,0.13884043449226166,0.4058634208089791,0.1739525478111775,-0.10614500000000002
medium,EmpiricalLinear,3.0,-195.1503510310824,0.13378737267889637,0.4483233362124175,0.20699191193693176,-0.16524772553929762
medium,LLM(Combined),,,0.0,1.0,0.20501102809361255,-0.15467
short,EmpiricalLinear,3.0,-254.33685900887866,0.07402380190133515,0.6163873391257275,0.07036643270246877,0.03591479751241532
short,Bayes(range),0.0,-238.0599870174949,0.09249507582238113,0.401054392929989,0.09182435877738035,0.06275188266096512
short,Bayes(stimulus),0.0,-200.10027799625428,0.1351996397443125,-0.2796795426345484,0.15060112708588305,0.07917922079313373
short,Equal,0.0,-175.67260539180862,0.17260905248566774,-1.0858222486698406,0.18535499815219444,0.10607400000000002
short,LLM(Combined),,,0.0,1.0,0.06434188791137543,0.003944000000000007
