range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,53.01316496166801,0.3698641483934812,,,0.22528481136403097,0.23521755130669833
medium,45.54437753061948,0.16262046435557556,,-2.1428571428571446,-0.0572009522860024,0.23520721737985426
long,48.66537432181949,0.06534580933535064,,,0.3095874117743247,0.23521755130669839
