range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,40.40337721417648,0.10890097997528071,,,0.492272172768777,0.23502816576403177
medium,41.08457499094208,0.04475858178210499,,0.9629629629629629,0.16007225951890183,0.23525030686203605
long,38.76762344472504,0.032856781460547164,,,0.34569227940460884,0.23502816576403165
