model,mse,r_squared,aic,bic
Basic Single-Stage,0.006317528888888894,0.8500059461821448,-147.92806605992342,-145.1256712965991
Basic Two-Stage,0.00631764046883616,0.8500032969930535,-147.92753628963652,-145.1251415263122
Weber Single-Stage,0.007465956722112558,0.8227393757790501,-142.91803288496791,-140.1156381216436
Weber Two-Stage,0.007466362656592737,0.8227297378716756,-142.91640200590345,-140.11400724257913
Linear Regression,0.005891960885293784,0.8601100028722011,-150.01990131903787,-147.21750655571356
