model,mse,r_squared,aic,bic
Basic Single-Stage,0.0023661256706666786,0.9462420100997246,-177.38236571167482,-174.5799709483505
Basic Two-Stage,0.002366312675541204,0.9462377613794303,-177.37999578061715,-174.57760101729284
Weber Single-Stage,0.0028490825890092704,0.9352693075673127,-171.81221919565115,-169.00982443232684
Weber Two-Stage,0.0028496119914465587,0.9352572796301538,-171.80664721738074,-169.00425245405643
Linear Regression,0.0023255995399621685,0.947162757189416,-177.9004250693387,-175.09803030601438
