model,mse,r_squared,aic,bic
Basic Single-Stage,0.009712095892888906,0.806261629693135,-135.0284063593162,-132.22601159599188
Basic Two-Stage,0.009712368073554299,0.8062562001917046,-135.02756571019174,-132.22517094686742
Weber Single-Stage,0.009640939310902942,0.8076810720444674,-135.2489905178643,-132.44659575454
Weber Two-Stage,0.009641363961289224,0.8076726010537877,-135.24766928666287,-132.44527452333855
Linear Regression,0.009625828986093762,0.8079824951086158,-135.29604176994326,-132.49364700661894
