model,mse,r_squared,aic,bic
Basic Single-Stage,0.019292875005117015,0.4992620975716544,-114.43902772062765,-111.63663295730333
Basic Two-Stage,0.021967556210117024,0.42984194863579084,-110.54429333513625,-107.74189857181193
Weber Single-Stage,0.0201936316184383,0.4758833643847483,-113.07015414077793,-110.26775937745361
Weber Two-Stage,0.021911583446375917,0.4312946965700103,-110.62082661736534,-107.81843185404102
Linear Regression,0.01758103034615337,0.5436922565596369,-117.22633704728524,-114.42394228396093
