range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,1,0.6184473615578545,0.3815526384421455
short,2,0.9989603638726445,0.00103963612735547
short,3,0.5665693179866005,0.4334306820133995
short,4,0.0908947451475461,0.9091052548524539
short,5,8.679802100512096e-05,0.9999132019789949
short,6,0.9978471474703983,0.0021528525296017342
short,7,0.15756518488520632,0.8424348151147937
short,8,0.01276822131583618,0.9872317786841638
short,9,0.20856463124504362,0.7914353687549563
short,0,,
medium,1,0.29986103558697347,0.7001389644130265
medium,2,0.9999971264450389,2.873554961091429e-06
medium,3,0.9999910419148803,8.958085119692427e-06
medium,4,0.30899215449607825,0.6910078455039217
medium,5,0.9923845787720132,0.007615421227986752
medium,6,0.39712638060795624,0.6028736193920438
medium,7,0.7552372426141449,0.24476275738585507
medium,8,0.710550181378476,0.28944981862152397
medium,9,0.044149620623863094,0.9558503793761369
medium,0,,
long,1,0.9999920173064796,7.982693520425244e-06
long,2,0.9999266060368501,7.339396314987034e-05
long,3,0.5573246319257374,0.44267536807426255
long,4,0.9859973282348358,0.014002671765164232
long,5,0.9599871444640846,0.04001285553591538
long,6,0.9246157023574189,0.07538429764258114
long,7,0.7081183161685588,0.2918816838314412
long,8,0.8236292759304676,0.17637072406953236
long,9,0.9957010776750486,0.0042989223249514374
